Time Thr StrRrLH FrLH Fr FrRH RrRH 
1716110088.10       0.00       0.00     284.47     281.07     534.99     436.97     410.97
1716110088.13       0.00       0.00     284.29     281.08     534.97     563.19     410.49
1716110088.16       0.00       0.00     284.86     306.81     543.12     265.96     432.67
1716110088.19       0.00       0.00     284.70     301.40     547.60     567.61     432.38
1716110088.22       0.00       0.00     284.60     250.41     543.32     559.24     411.00
1716110088.25       0.00       0.00     284.41     207.27     547.25     563.40     410.76
1716110088.28       0.00       0.00     284.62     320.02     543.33     563.76     410.49
1716110088.31       0.00       0.00     284.78     306.86     543.45     534.81     410.80
1716110088.33       0.00       0.00     284.53     306.77     547.75     563.54     410.47
1716110088.36       0.00       0.00     284.88     344.99     403.08     566.47     410.73
1716110088.39       0.00       0.00     284.66     306.39     543.24     353.97     410.75
1716110088.42       0.00       0.00     284.77     306.82     533.67     458.68     410.50
1716110088.45       0.00       0.00     284.83     306.76     534.49     567.73     432.66
1716110088.48       0.00       0.00     284.69     344.90     547.65     566.65     432.42
1716110088.51       0.00       0.00     284.66     339.78     517.76     546.41     432.60
1716110088.54       0.00       0.00     284.64     319.81     426.02     568.07     410.56
1716110088.57       0.00       0.00     284.61     344.91     373.09     559.11     428.68
1716110088.60       0.00       0.00     284.78     345.05     517.97     563.64     432.96
1716110088.63       0.00       0.00     284.36     345.40     423.62     567.75     410.54
1716110088.66       0.00       0.00     284.64     275.93     543.09     567.68     410.72
1716110088.69       0.00       0.00     284.72     344.89     526.39     567.37     410.80
1716110088.72       0.00       0.00     284.92     345.06     543.09     563.10     410.78
1716110088.75       0.00       0.00     284.77     345.45     547.53     219.80     411.00
1716110088.78       0.00       0.00     285.07     345.16     542.92     567.46     410.77
1716110088.81       0.00       0.00     284.46     345.04     547.64     567.43     410.88
1716110088.84       0.00       0.00     284.82     345.25     547.41     563.55     410.67
1716110088.87       0.00       0.00     284.71     230.26     548.01     566.40     432.64
1716110088.90       0.00       0.00     284.89     345.19     534.92     563.53     432.40
1716110088.93       0.00       0.00     284.70     345.29     547.98     563.50     410.93
1716110088.96       0.00       0.00     284.47     345.32     547.39     562.51     410.72
1716110088.99       0.00       0.00     284.76     345.05     526.31     563.53     410.93
1716110089.02       0.00       0.00     284.67     345.04     487.52     563.59     410.97
1716110089.05       0.00       0.00     284.76     344.97     543.34     567.61     410.85
1716110089.08       0.00       0.00     284.62     344.72     526.38     567.60     410.47
1716110089.11       0.00       0.00     284.81     345.11     543.17     564.64     410.85
1716110089.14       0.00       0.00     285.08     345.65     542.94     563.14     410.42
1716110089.17       0.00       0.00     284.58     276.00     534.91     567.54     411.10
1716110089.20       0.00       0.00     285.00     344.84     535.07     567.94     432.69
1716110089.23       0.00       0.00     284.42     345.27     543.26     567.74     410.59
1716110089.25       0.00       0.00     284.94     278.42     547.65     563.56     410.76
1716110089.28       0.00       0.00     284.42     238.72     534.66     559.25     410.49
1716110089.31       0.00       0.00     284.60     344.74     534.79     567.79     432.60
1716110089.34       0.00       0.00     285.04     345.02     547.41     568.03     410.71
1716110089.37       0.00       0.00     284.64     344.75     534.53     562.16     411.04
1716110089.40       0.00       0.00     284.84     345.23     547.61     563.24     410.62
1716110089.43       0.00       0.00     285.01     345.50     529.50     563.28     410.88
1716110089.46       0.00       0.00     284.83     307.28     534.55     559.35     410.94
1716110089.49       0.00       0.00     284.64     250.17     534.47     567.88     410.52
1716110089.52       0.00       0.00     284.82     344.92     543.11     567.97     410.78
1716110089.55       0.00       0.00     284.91     258.50     469.55     567.58     436.64
1716110089.58       0.00       0.00     284.53     345.22     547.74     468.74     411.21
1716110089.61       0.00       0.00     284.39     345.50     500.87     566.36     410.80
1716110089.64       0.00       0.00     284.92     345.13     544.82     567.99     410.64
1716110089.67       0.00       0.00     284.62     345.25     534.74     566.24     358.00
1716110089.69       0.00       0.00     233.73     238.83     534.97     254.62     410.70
1716110089.72       0.00       0.00     284.52     345.12     543.05     567.78     410.87
1716110089.75       0.00       0.00     285.15     345.50     534.47     369.94     410.46
1716110089.78       0.00       0.00     284.46     345.01     547.51     563.69     411.01
1716110089.81       0.00       0.00     284.63     345.51     534.72     437.33     410.72
1716110089.84       0.00       0.00     285.09     345.20     534.69     571.90     410.87
1716110089.87       0.00       0.00     284.70     345.02     547.44     566.58     410.61
1716110089.90       0.00       0.00     284.76     345.06     526.36     563.55     410.52
1716110089.93       0.00       0.00     284.75     345.28     547.59     566.68     411.12
1716110089.96       0.00       0.00     284.65     345.30     419.84     557.76     436.69
1716110089.99       0.00       0.00     284.68     344.88     526.63     566.62     410.97
1716110090.02       0.00       0.00     284.41     345.29     535.14     563.41     411.65
1716110090.05       0.00       0.00     284.67     345.05     534.27     563.70     410.84
1716110090.08       0.00       0.00     284.45     344.90     518.08     311.38     410.68
1716110090.11       0.00       0.00     284.52     345.16     547.59     562.33     410.73
1716110090.14       0.00       0.00     284.80     345.09     534.89     566.50     410.52
1716110090.17       0.00       0.00     284.70     344.98     543.52     568.02     410.73
1716110090.20       0.00       0.00     284.69     345.20     547.78     567.77     410.98
1716110090.23       0.00       0.00     284.83     247.51     526.47     288.05     410.72
1716110090.26       0.00       0.00     284.68     345.02     534.97     565.98     411.20
1716110090.29       0.00       0.00     284.29     345.07     542.93     567.90     410.72
1716110090.32       0.00       0.00     284.39     345.10     543.41     562.32     432.61
1716110090.35       0.00       0.00     284.48     344.91     534.82     563.51     432.51
1716110090.38       0.00       0.00     284.39     337.78     526.15     567.49     410.82
1716110090.41       0.00       0.00     284.50     345.13     534.74     563.60     410.43
1716110090.43       0.00       0.00     284.67     345.17     542.83     566.33     411.01
1716110090.46       0.00       0.00     284.39     344.88     535.09     563.30     410.70
1716110090.49       0.00       0.00     284.93     345.21     547.08     567.51     410.71
1716110090.52       0.00       0.00     284.65     345.17     534.74     563.68     410.56
1716110090.55       0.00       0.00     284.78     345.03     543.22     563.83     410.77
1716110090.58       0.00       0.00     284.74     345.51     543.39     561.98     410.80
1716110090.61       0.00       0.00     284.44     344.86     526.06     566.42     410.80
1716110090.64       0.00       0.00     284.63     345.00     534.60     559.14     410.75
1716110090.67       0.00       0.00     284.68     345.04     409.63     563.41     428.29
1716110090.70       0.00       0.00     284.83     278.44     534.98     558.16     428.15
1716110090.73       0.00       0.00     284.75     215.97     547.10     567.66     410.88
1716110090.76       0.00       0.00     284.31     345.13     534.48     565.95     410.58
1716110090.79       0.00       0.00     284.49     345.05     534.13     566.17     410.77
1716110090.82       0.00       0.00     284.85     344.81     547.65     563.83     410.62
1716110090.84       0.00       0.00     284.45     344.76     377.50     563.81     411.12
1716110090.87       0.00       0.00     284.58     344.97     534.55     562.18     432.85
1716110090.90       0.00       0.00     284.31     275.71     547.36     559.47     410.86
1716110090.93       0.00       0.00     284.70     345.30     534.51     568.04     410.76
1716110090.96       0.00       0.00     284.67     332.36     525.79     567.42     411.27
1716110090.99       0.00       0.00     284.36     276.27     525.84     561.96     432.61
1716110091.02       0.00       0.00     284.41     344.97     543.55     563.29     411.14
1716110091.05       0.00       0.00     284.47     345.49     547.70     567.48     432.53
1716110091.08       0.00       0.00     284.71     345.02     542.78     563.86     410.62
1716110091.11       0.00       0.00     284.38     345.51     534.57     567.62     410.90
1716110091.14       0.00       0.00     284.71     340.02     526.55     563.60     411.01
1716110091.17       0.00       0.00     284.96     344.95     543.33     570.63     410.84
1716110091.20       0.00       0.00     284.54     247.08     526.13     563.18     432.19
1716110091.23       0.00       0.00     284.48     344.89     534.40     567.62     410.96
1716110091.26       0.00       0.00     284.55     344.86     535.04     570.44     410.66
1716110091.29       0.00       0.00     284.38     344.94     548.02     568.04     410.53
1716110091.32       0.00       0.00     284.70     345.19     542.16     563.56     410.60
1716110091.35       0.00       0.00     284.41     345.38     547.90     568.01     410.73
1716110091.38       0.00       0.00     284.66     345.35     534.87     566.34     432.79
1716110091.41       0.00       0.00     284.23     345.51     487.61     526.31     410.70
1716110091.43       0.00       0.00     284.46     230.47     526.22     566.34     410.65
1716110091.46       0.00       0.00     284.52     345.12     517.97     563.45     410.83
1716110091.49       0.00       0.00     284.65     345.07     547.26     567.64     411.21
1716110091.52       0.00       0.00     284.99     345.07     543.30     557.94     410.70
1716110091.55       0.00       0.00     284.59     344.91     526.54     568.12     410.68
1716110091.58       0.00       0.00     284.67     345.09     391.85     567.80     410.86
1716110091.61       0.00       0.00     284.53     276.44     543.28     567.99     410.46
1716110091.64       0.00       0.00     284.63     344.93     419.71     563.44     410.88
1716110091.67       0.00       0.00     284.71     344.96     534.92     567.90     410.80
1716110091.70       0.00       0.00     284.58     344.66     547.28     566.81     410.29
1716110091.73       0.00       0.00     284.54     345.24     526.43     561.94     410.78
1716110091.76       0.00       0.00     284.60     344.97     547.95     567.73     410.37
1716110091.79       0.00       0.00     284.70     340.35     543.07     567.62     410.82
1716110091.82       0.00       0.00     285.02     344.98     517.80     567.69     410.65
1716110091.84       0.00       0.00     284.53     345.25     526.35     285.79     411.03
1716110091.87       0.00       0.00     284.84     345.50     543.33     566.42     410.78
1716110091.90       0.00       0.00     284.67     345.02     534.67     567.61     410.43
1716110091.93       0.00       0.00     284.33     345.14     534.54     567.65     410.61
1716110091.96       0.00       0.00     284.30     345.29     547.49     562.40     410.92
1716110091.99       0.00       0.00     284.62     345.09     543.28     563.50     410.77
1716110092.02       0.00       0.00     284.54     345.37     289.58     563.56     410.76
1716110092.05       0.00       0.00     285.11     255.94     478.77     555.15     410.80
1716110092.08       0.00       0.00     284.50     345.05     547.62     563.65     410.96
1716110092.11       0.00       0.00     284.70     345.11     542.94     568.03     410.93
1716110092.14       0.00       0.00     284.65     320.06     534.78     566.34     411.10
1716110092.17       0.00       0.00     284.95     344.82     543.22     567.57     410.76
1716110092.20       0.00       0.00     284.60     345.12     528.19     559.29     410.60
1716110092.23       0.00       0.00     286.38     345.12     465.23     567.77     410.58
1716110092.26       0.00       0.00     284.43     345.13     534.77     563.86     432.98
1716110092.28       0.00       0.00     284.64     344.77     543.17     566.22     410.80
1716110092.31       0.00       0.00     284.62     307.24     534.61     563.77     411.05
1716110092.34       0.00       0.00     284.67     345.05     547.22     562.46     411.18
1716110092.37       0.00       0.00     284.24     247.03     487.10     567.58     410.67
1716110092.40       0.00       0.00     284.68     345.06     547.87     566.22     410.70
1716110092.43       0.00       0.00     284.47     345.18     534.81     567.97     410.82
1716110092.46       0.00       0.00     284.69     345.50     543.03     566.02     432.47
1716110092.49       0.00       0.00     284.68     344.86     543.17     567.46     410.97
1716110092.52       0.00       0.00     284.67     345.00     534.40     563.56     410.93
1716110092.55       0.00       0.00     284.48     307.18     534.91     566.21     410.51
1716110092.58       0.00       0.00     284.61     345.20     526.24     566.34     410.80
1716110092.61       0.00       0.00     284.88     345.57     534.41     559.11     410.78
1716110092.64       0.00       0.00     284.72     345.12     534.95     567.89     428.61
1716110092.67       0.00       0.00     284.65     345.46     526.30     388.49     411.05
1716110092.70       0.00       0.00     284.90     275.93     534.52     567.73     410.88
1716110092.73       0.00       0.00     284.55     345.63     350.64     563.71     410.67
1716110092.76       0.00       0.00     284.95     250.02     534.71     566.34     432.96
1716110092.79       0.00       0.00     284.76     306.82     548.03     563.83     410.65
1716110092.82       0.00       0.00     284.59     327.28     542.81     566.58     410.91
1716110092.85       0.00       0.00     284.50     345.30     495.81     344.31     410.74
1716110092.88       0.00       0.00     284.63     281.03     547.66     487.61     410.76
1716110092.91       0.00       0.00     284.66     247.20     517.80     567.45     410.69
1716110092.94       0.00       0.00     284.57     344.99     525.96     566.22     432.83
1716110092.97       0.00       0.00     284.78     345.02     543.20     561.92     410.41
1716110093.00       0.00       0.00     284.61     344.90     547.76     563.56     410.71
1716110093.03       0.00       0.00     285.03     267.47     547.60     567.84     410.81
1716110093.05       0.00       0.00     284.55     286.29     543.41     567.74     410.49
1716110093.08       0.00       0.00     284.55     332.82     547.47     567.82     411.25
1716110093.11       0.00       0.00     284.70     337.66     534.53     567.83     410.51
1716110093.14       0.00       0.00     284.23     344.96     543.33     563.50     410.83
1716110093.17       0.00       0.00     285.02     345.04     543.36     567.81     432.31
1716110093.20       0.00       0.00     284.73     281.07     547.71     559.03     410.54
1716110093.23       0.00       0.00     284.42     281.13     534.86     567.52     410.80
1716110093.26       0.00       0.00     284.73     351.87     547.75     567.91     410.62
1716110093.29       0.00       0.00     284.31     345.27     543.14     567.51     410.58
1716110093.32       0.00       0.00     284.81     345.48     415.51     567.87     410.79
1716110093.35       0.00       0.00     284.66     344.98     543.02     231.72     410.87
1716110093.38       0.00       0.00     284.66     281.16     400.94     567.58     410.80
1716110093.41       0.00       0.00     284.54     344.96     547.39     567.62     411.27
1716110093.44       0.00       0.00     284.54     281.02     538.41     563.51     410.73
1716110093.46       0.00       0.00     284.72     239.04     518.01     567.58     410.98
1716110093.49       0.00       0.00     284.59     344.96     543.58     563.13     428.65
1716110093.52       0.00       0.00     284.31     345.15     534.54     563.62     432.44
1716110093.55       0.00       0.00     285.10     345.42     543.24     563.41     410.52
1716110093.58       0.00       0.00     284.50     345.01     543.01     562.13     410.73
1716110093.61       0.00       0.00     284.42     345.20     543.23     567.60     410.74
1716110093.64       0.00       0.00     284.74     267.30     547.62     563.25     410.95
1716110093.67       0.00       0.00     284.78     307.09     547.48     563.28     410.72
1716110093.70       0.00       0.00     284.54     345.19     534.68     563.94     410.66
1716110093.73       0.00       0.00     284.91     238.75     534.82     563.53     432.85
1716110093.76       0.00       0.00     284.53     345.07     475.34     567.63    1076.55
1716110093.79       0.00       0.00     284.33     258.36     543.18     419.00     410.87
1716110093.82       0.00       0.00     285.01     238.98     543.61     561.94     410.67
1716110093.85       0.00       0.00     284.66     344.85     547.73     562.05     410.42
1716110093.88       0.00       0.00     284.68     344.87     543.17     566.58     432.51
1716110093.91       0.00       0.00     284.48     345.27     543.04     245.81     410.75
1716110093.94       0.00       0.00     284.63     344.93     547.48     568.11     410.73
1716110093.97       0.00       0.00     284.47     345.57     543.32     563.64     411.15
1716110094.00       0.00       0.00     284.47     345.35     534.63     567.75     426.54
1716110094.03       0.00       0.00     284.76     247.59     526.07     557.92     410.75
1716110094.06       0.00       0.00     284.65     344.97     547.69     566.63     410.85
1716110094.09       0.00       0.00     284.68     345.04     543.21     563.77     411.08
1716110094.12       0.00       0.00     284.66     250.30     547.70     566.58     432.38
1716110094.14       0.00       0.00     284.53     345.41     526.47     563.33     432.65
1716110094.17       0.00       0.00     284.40     345.51     547.50     566.67     432.78
1716110094.20       0.00       0.00     284.49     276.07     538.70     566.21     410.69
1716110094.23       0.00       0.00     284.85     345.05     547.80     563.98     410.59
1716110094.26       0.00       0.00     284.87     344.82     547.64     566.24     411.03
1716110094.29       0.00       0.00     284.63     345.03     543.15     563.64     410.88
1716110094.32       0.00       0.00     284.54     345.10     542.95     563.71     432.96
1716110094.35       0.00       0.00     284.98     327.45     502.90     563.85     428.62
1716110094.38       0.00       0.00     284.84     319.83     547.49     563.75     410.66
1716110094.41       0.00       0.00     284.23     345.36     547.54     567.95     410.80
1716110094.44       0.00       0.00     284.59     344.99     534.61     566.16     410.56
1716110094.47       0.00       0.00     284.57     298.76     526.38     567.68     410.74
1716110094.50       0.00       0.00     284.55     344.97     543.18     559.17     410.65
1716110094.53       0.00       0.00     284.49     345.20     378.00     566.24     410.71
1716110094.56       0.00       0.00     284.84     345.09     534.84     565.93     410.88
1716110094.59       0.00       0.00     284.96     345.03     534.44     562.34     410.87
1716110094.62       0.00       0.00     284.55     204.22     534.28     563.17     428.30
1716110094.65       0.00       0.00     284.49     344.91     547.27     567.92     410.64
1716110094.68       0.00       0.00     284.40     344.95     547.71     567.76     410.59
1716110094.70       0.00       0.00     284.32     238.72     526.48     566.37     411.09
1716110094.73       0.00       0.00     284.41     345.06     543.55     566.29     410.83
1716110094.76       0.00       0.00     285.08     247.75     487.48     567.76     411.11
1716110094.79       0.00       0.00     284.62     345.04     547.37     562.34     410.85
1716110094.82       0.00       0.00     284.50     230.07     547.49     566.19     410.85
1716110094.85       0.00       0.00     284.95     345.25     543.69     567.60     410.46
1716110094.88       0.00       0.00     284.47     345.25     547.64     566.56     410.81
1716110094.91       0.00       0.00     284.48     345.07     547.69     567.70     411.05
1716110094.94       0.00       0.00     284.35     345.52     547.79     563.18     410.67
1716110094.97       0.00       0.00     284.87     345.29     525.86     563.52     411.15
1716110095.00       0.00       0.00     284.39     221.66     547.59     563.64     410.78
1716110095.03       0.00       0.00     284.71     345.39     547.47     557.67     410.56
1716110095.06       0.00       0.00     284.88     344.82     543.14     563.45     432.68
1716110095.09       0.00       0.00     284.93     345.28     543.04     559.45     410.46
1716110095.12       0.00       0.00     284.43     345.02     547.73     567.75     410.70
1716110095.15       0.00       0.00     284.70     345.11     534.80     566.71     410.73
1716110095.18       0.00       0.00     284.64     345.02     543.06     562.20     410.65
1716110095.21       0.00       0.00     284.44     238.58     543.33     559.31     410.72
1716110095.23       0.00       0.00     284.70     344.85     542.86     563.76     411.23
1716110095.26       0.00       0.00     284.72     344.96     534.81     567.63     410.96
1716110095.29       0.00       0.00     284.24     345.43     549.30     567.71     410.80
1716110095.32       0.00       0.00     284.66     281.22     431.74     282.42     410.75
1716110095.35       0.00       0.00     284.67     345.09     543.40     566.46     410.67
1716110095.38       0.00       0.00     284.70     345.36     534.45     563.46     410.79
1716110095.41       0.00       0.00     284.62     344.88     543.24     563.19     432.45
1716110095.44       0.00       0.00     284.91     215.40     534.36     563.37     428.65
1716110095.47       0.00       0.00     284.62     345.04     547.67     563.61     432.95
1716110095.50       0.00       0.00     284.93     194.53     547.34     557.76     410.90
1716110095.53       0.00       0.00     284.82     345.31     543.26     567.69     410.51
1716110095.56       0.00       0.00     284.41     344.97     534.55     557.84     410.55
1716110095.59       0.00       0.00     284.78     345.12     547.84     566.42     410.58
1716110095.62       0.00       0.00     284.47     345.16     518.10     563.39     410.54
1716110095.64       0.00       0.00     284.78     345.35     534.71     566.77     410.83
1716110095.67       0.00       0.00     284.69     219.00     535.00     558.21     410.65
1716110095.70       0.00       0.00     284.62     224.46     547.59     566.07     432.26
1716110095.73       0.00       0.00     284.57     345.39     543.55     562.17     410.64
1716110095.76       0.00       0.00     284.82     344.97     543.18     563.31     410.92
1716110095.79       0.00       0.00     284.93     345.24     526.19     567.41     410.86
1716110095.82       0.00       0.00     284.44     345.21     534.67     563.65     410.86
1716110095.85       0.00       0.00     284.29     224.05     547.71     559.06     410.60
1716110095.88       0.00       0.00     284.88     345.07     534.52     563.64     410.77
1716110095.91       0.00       0.00     284.69     345.47     543.01     567.90     410.83
1716110095.94       0.00       0.00     284.56     345.21     547.26     565.98     410.48
1716110095.97       0.00       0.00     284.67     345.18     547.45     566.12     432.64
1716110096.00       0.00       0.00     284.58     345.63     526.13     567.80     410.53
1716110096.03       0.00       0.00     285.04     345.20     526.11     563.76     410.68
1716110096.06       0.00       0.00     284.58     345.12     534.54     563.58     436.56
1716110096.09       0.00       0.00     284.43     344.89     542.91     566.43     410.65
1716110096.12       0.00       0.00     284.95     345.20     525.78     563.82     410.81
1716110096.15       0.00       0.00     284.46     345.53     377.52     419.44     410.79
1716110096.18       0.00       0.00     284.54     281.03     543.18     567.97     410.88
1716110096.20       0.00       0.00     284.21     241.72     509.30     564.00     410.47
1716110096.23       0.00       0.00     284.52     307.03     542.95     562.03     410.95
1716110096.26       0.00       0.00     284.88     221.35     518.05     567.66     410.60
1716110096.29       0.00       0.00     284.20     345.53     543.55     562.52     432.45
1716110096.32       0.00       0.00     284.76     281.08     543.42     563.46     410.45
1716110096.35       0.00       0.00     284.54     344.99     543.24     567.74     432.66
1716110096.38       0.00       0.00     284.54     281.05     534.54     567.92     410.79
1716110096.41       0.00       0.00     284.69     345.06     542.88     567.76     410.71
1716110096.44       0.00       0.00     284.54     307.07     534.94     567.56     432.68
1716110096.47       0.00       0.00     284.80     345.00     534.83     563.62     428.80
1716110096.50       0.00       0.00     284.62     232.77     547.51     563.57     410.54
1716110096.53       0.00       0.00     284.84     235.88     534.79     563.36     411.17
1716110096.56       0.00       0.00     284.47     280.98     534.43     562.21     408.42
1716110096.58       0.00       0.00     284.58     281.20     343.91     554.08     411.04
1716110096.61       0.00       0.00     284.23     345.02     534.75     563.42     410.62
1716110096.64       0.00       0.00     284.45     345.07     547.82     566.27     410.83
1716110096.67       0.00       0.00     284.77     256.14     534.74     562.18     432.86
1716110096.70       0.00       0.00     284.62     344.93     396.05     409.25     410.57
1716110096.73       0.00       0.00     284.35     207.31     547.45     563.60     411.09
1716110096.76       0.00       0.00     284.32     344.86     534.64     559.27     410.92
1716110096.79       0.00       0.00     284.63     345.53     547.45     566.41     428.61
1716110096.82       0.00       0.00     284.54     344.99     548.00     566.46     432.91
1716110096.85       0.00       0.00     284.70     345.01     542.86     563.19     432.50
1716110096.87       0.00       0.00     284.39     207.28     543.13     563.97     428.75
1716110096.90       0.00       0.00     284.58     345.01     543.24     566.15     410.66
1716110096.93       0.00       0.00     284.47     247.53     534.73     558.15     410.78
1716110096.96       0.00       0.00     284.68     345.28     543.00     563.60     410.67
1716110096.99       0.00       0.00     284.55     344.91     547.55     566.12     428.54
1716110097.02       0.00       0.00     284.45     344.95     543.24     566.38     410.95
1716110097.05       0.00       0.00     284.33     287.11     543.02     566.64     411.03
1716110097.08       0.00       0.00     284.63     210.30     547.54     567.50     432.66
1716110097.11       0.00       0.00     284.62     280.61     529.66     563.41     432.63
1716110097.14       0.00       0.00     284.58     218.80     534.71     561.83     410.83
1716110097.17       0.00       0.00     284.53     281.58     543.24     562.16     410.65
1716110097.20       0.00       0.00     284.78     345.54     526.55     563.19     410.71
1716110097.23       0.00       0.00     284.66     345.56     534.77     568.03     410.93
1716110097.26       0.00       0.00     285.03     344.74     547.21     563.33     410.61
1716110097.29       0.00       0.00     284.41     345.19     547.56     556.61     432.90
1716110097.32       0.00       0.00     284.85     306.86     543.14     153.88     410.97
1716110097.34       0.00       0.00     284.31     345.25     543.22     563.87     428.65
1716110097.37       0.00       0.00     284.83     345.01     547.64     567.64     410.65
1716110097.40       0.00       0.00     284.42     267.59     534.45     567.54     410.56
1716110097.43       0.00       0.00     284.81     344.67     534.74     566.27     410.55
1716110097.46       0.00       0.00     284.80     345.08     547.63     566.39     410.99
1716110097.49       0.00       0.00     284.58     345.47     525.94     563.53     410.74
1716110097.52       0.00       0.00     284.67     344.98     547.90     563.72     432.68
1716110097.55       0.00       0.00     284.77     345.24     543.33     562.41     410.66
1716110097.58       0.00       0.00     284.67     344.97     534.79     567.66     410.58
1716110097.61       0.00       0.00     284.71     345.02     543.02     566.37     410.55
1716110097.64       0.00       0.00     284.47     306.73     534.90     566.10     410.45
1716110097.67       0.00       0.00     284.68     344.98     547.34     568.20     410.57
1716110097.70       0.00       0.00     284.63     276.02     534.51     567.80     482.10
1716110097.73       0.00       0.00     284.65     345.10     539.23     563.68     410.85
1716110097.76       0.00       0.00     284.42     221.49     482.56     567.95     410.88
1716110097.79       0.00       0.00     284.67     344.98     518.10     567.43     410.85
1716110097.82       0.00       0.00     284.30     344.77     534.60     562.21     410.76
1716110097.85       0.00       0.00     284.31     210.17     518.06     567.92     410.66
1716110097.88       0.00       0.00     284.70     345.20     534.70     567.58     411.11
1716110097.91       0.00       0.00     284.64     344.93     547.79     562.64     411.16
1716110097.94       0.00       0.00     284.75     345.04     547.44     563.60     410.71
1716110097.97       0.00       0.00     284.79     345.12     543.27     561.96     410.57
1716110098.00       0.00       0.00     284.66     345.04     543.60     567.64     410.90
1716110098.03       0.00       0.00     284.97     344.66     542.96     567.46     411.03
1716110098.06       0.00       0.00     284.68     345.21     547.72     568.04     410.48
1716110098.09       0.00       0.00     284.51     345.08     547.53     567.96     411.11
1716110098.12       0.00       0.00     284.54     345.05     543.48     567.55     411.12
1716110098.15       0.00       0.00     284.54     345.58     543.19     567.81     410.54
1716110098.18       0.00       0.00     284.46     345.00     534.92     563.64     410.49
1716110098.21       0.00       0.00     284.25     345.02     526.38     562.23     410.61
1716110098.24       0.00       0.00     284.70     345.35     543.11     567.82     410.79
1716110098.27       0.00       0.00     284.73     344.95     526.35     562.41     410.49
1716110098.29       0.00       0.00     284.58     215.49     543.23     562.28     410.64
1716110098.32       0.00       0.00     284.86     345.55     543.47     566.44     411.11
1716110098.36       0.00       0.00     284.68     344.73     542.76     563.27     410.74
